Price,Price,Predicted
2025-01-13,0.9447420239448547,0.9640909276017632
2025-01-14,0.9949089884757996,0.9442148820331874
2025-01-15,1.0791540145874023,0.9915648336770458
2025-01-16,1.0900989770889282,1.0688894753253932
2025-01-17,1.1351219415664673,1.080394176753428
2025-01-18,1.10207200050354,1.1259680422750002
2025-01-19,0.991191029548645,1.0983075931670894
2025-01-20,1.0086439847946167,0.9970988021535842
2025-01-21,1.004654049873352,1.012772153950741
2025-01-22,0.9816439747810364,1.0051928018509724
2025-01-23,0.9874939918518066,0.9813187769272071
2025-01-24,0.9714940190315247,0.986568594820189
2025-01-25,0.9772719740867615,0.971036165349813
2025-01-26,0.9548559784889221,0.9758441294222265
2025-01-27,0.9329429864883423,0.954692269424162
2025-01-28,0.9161149859428406,0.9339787042363326
2025-01-29,0.9411270022392273,0.9176531695938712
2025-01-30,0.9610139727592468,0.9395273903586151
2025-01-31,0.9422289729118347,0.9570047671672677
2025-02-01,0.8979439735412598,0.9399391951082767
2025-02-02,0.8017399907112122,0.8999125226657719
2025-02-03,0.8115590214729309,0.8104004767018159
2025-02-04,0.7463430166244507,0.8171158411318376
2025-02-05,0.7332090139389038,0.7526117007693728
2025-02-06,0.7050619721412659,0.737604470587694
2025-02-07,0.7070930004119873,0.7094181025951664
2025-02-08,0.7018489837646484,0.7090440236829133
2025-02-09,0.6827009916305542,0.7028047717266432
2025-02-10,0.7106930017471313,0.6842831814808981
2025-02-11,0.7793989777565002,0.7099296663701551
2025-02-12,0.7992240190505981,0.7731687450685646
2025-02-13,0.8107420206069946,0.7923402454393993
2025-02-14,0.8005070090293884,0.8058640772959519
2025-02-15,0.7811099886894226,0.7989248654843063
2025-02-16,0.772005021572113,0.7819417583752023
2025-02-17,0.8080250024795532,0.7734254952631406
2025-02-18,0.7523630261421204,0.8059778762098424
2025-02-19,0.7729430198669434,0.7537711216921658
2025-02-20,0.8044739961624146,0.7732469825588234
2025-02-21,0.7613710165023804,0.8019115373732367
2025-02-22,0.7744519710540771,0.7614028202566103
2025-02-23,0.7700409889221191,0.7745349001167732
2025-02-24,0.6822019815444946,0.7701515946385894
2025-02-25,0.6825820207595825,0.6879847046074647
2025-02-26,0.6450380086898804,0.6878091394292993
2025-02-27,0.6455850005149841,0.6503100570747109
2025-02-28,0.6330509781837463,0.6482549246164921
2025-03-01,0.6592649817466736,0.6352451037843588
2025-03-02,1.1295030117034912,0.6585134880391441
2025-03-03,0.8552640080451965,1.0944944599121245
2025-03-04,0.941277027130127,0.8437238743219626
2025-03-05,0.9753559827804565,0.9361923738899162
2025-03-06,0.9075520038604736,0.9727071175287709
2025-03-07,0.8167999982833862,0.9069118771158706
2025-03-08,0.8046919703483582,0.824621407127824
2025-03-09,0.7201489806175232,0.811935995501693
2025-03-10,0.6725969910621643,0.7290667794493195
2025-03-11,0.722586989402771,0.6814134749657099
2025-03-12,0.7354440093040466,0.7243577774204328
2025-03-13,0.7022889852523804,0.7329673731104899
2025-03-14,0.738315999507904,0.7022507837389884
2025-03-15,0.7482889890670776,0.7369853944567624
2025-03-16,0.7057639956474304,0.7460041723497755
2025-03-17,0.7180920243263245,0.7068555605655985
2025-03-18,0.702081024646759,0.7191339962202541
2025-03-19,0.7441999912261963,0.7034853001670928
2025-03-20,0.7175170183181763,0.7417349936992396
2025-03-21,0.7051169872283936,0.7169790018313188
2025-03-22,0.7009410262107849,0.7061568970348192
2025-03-23,0.7095080018043518,0.7024613631541693
2025-03-24,0.7309949994087219,0.7094519081589685
2025-03-25,0.745199978351593,0.728910703747746
2025-03-26,0.7280619740486145,0.742340262889924
2025-03-27,0.737671971321106,0.7273830423301337
2025-03-28,0.705551028251648,0.7371927118939388
2025-03-29,0.6739220023155212,0.7073928237322703
2025-03-30,0.6607080101966858,0.6777090251597677
2025-03-31,0.6614469885826111,0.6644800273151749
2025-04-01,0.6776549816131592,0.6633297149442395
2025-04-02,0.641638994216919,0.6770483519633075
2025-04-03,0.6500589847564697,0.6433168703511182
2025-04-04,0.6604490280151367,0.6513379079809997
2025-04-05,0.6546710133552551,0.660398201492436
2025-04-06,0.5727930068969727,0.6544657791668783
2025-04-07,0.5854309797286987,0.5788719463515667
2025-04-08,0.5578879714012146,0.590166208312706
2025-04-09,0.631676971912384,0.5621613261969749
2025-04-10,0.609387993812561,0.6286414788504259
2025-04-11,0.6241670250892639,0.6077183587855841
2025-04-12,0.6588519811630249,0.6227772039671805
2025-04-13,0.6380749940872192,0.6562447834010098
2025-04-14,0.6348739862442017,0.637297435638052
2025-04-15,0.6091629862785339,0.6355255423133979
